	title	content
182	Anggota DPRD Kota Malang yang Lolos Korupsi Berjamaah - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Badai korupsi berjamaah yang menerjang Dewan Perwakilan Rakyat Daerah atau DPRD Kota Malang menyeret 41 dari total 45 anggotanya. Mereka kini berstatus tersangka, terdakwa dan terpidana.Baca juga: KPK Tahan 21 Anggota DPRD Malang, Kantor DPRD SepiTerakhir 22 anggota DPRD Kota Malang ditahan setelah KPK menemukan bukti awal yang cukup mereka terlibat kasus suap dan gratifikasi.Hanya tersisa lima anggota dewan saja di DPRD Kota Malang saat ini. Mereka adalah Wakil Ketua DPRD Kota Malang Abdurrohman yang menggantikan almarhum Rasmuji dan Nirma Chris Desinidya sebagai pengganti antar waktu Yaqud Ananda Gudbhan yang juga menjadi terdakwa dalam kasus yang sama.Sementara tiga anggota dewan periode 2014-2019 berstatus saksi. Ketiganya Subur Triono, Tutuk Haryani dan Priyatmoko Oetomo. Ketiganya tak ditahan seperti anggota dewan lain. ""Saya tak tahu proses kasus itu, "" kata Subur Triyono.Namun, ia enggan menjelaskan apakah dia menerima hadiah seperti anggota dewan lain. Anggota dewan menerima hadiah antara Rp 12 juta sampai Rp 17 juta. Bekas Wali Kota Malang Mohammad Anton melalui bekas Kepala Dinas Pekerjaan Umum, Perumahan, dan Pengawasan Bangunan Jarot Edy Sulistyono.Disiapkan uang pokir atau pokok pikiran sebesar Rp 700 juta. Sementara bekas Ketua DPRD Kota Malang M. Arief Wicaksono mengambil bagian Rp 200 juta.Baca juga: Daftar 22 Anggota DPRD Malang Tersangka Suap KPKSuap diberikan untuk memuluskan pembahasan Anggaran Pendapatan dan Belanja Daerah (DPRD) 2015. Agar meloloskan proyek jembatan senilai Rp 68 miliar.Saat suap terjadi, Subur mengaku tengah berkonflik dengan Partai Amanat Nasional. Selain itu, dia juga terjerat kasus penipuan sehingga harus mendekam dalam penjara. ""Empat bulan,"" kata Subur.Sedangkan Priyatmoko mengalami gangguan ingatan. Dibuktikan dengan bukti secara medis. Selama diminta keterangan penyidik mengaku tak ingat atau lupa. Sedangkan Tutuk Haryani menderita sakit kronis."
183	Kubu Jokowi Bentuk Tim Perempuan Lintas Partai Menangkan Pilpres - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Kubu Jokowi tengah menyiapkan tim perempuan lintas partai untuk memenangkan pasangan Jokowi - Ma'ruf Amin di pemilihan presiden 2019.Baca: Viktor Laiskodat Yakin Jokowi Menang di NTT Tanpa Susah Payah""Tim perempuan dari lintas partai pengusung Jokowi-Ma'ruf sedang disiapkan. Namanya nanti dikasih tahu, ya,"" ujar Ketua Dewan Pimpinan Pusat (DPP) PKB Ida Fauziyah di Posko Cemara, Jakarta pada Rabu, 5 September 2018.Dalam tim ini, ujar Ida, anggota DPR perempuan dari partai pengusung Jokowi-Ma'ruf Amin akan terlibat di dalamnya. ""Tim ini akan menjadi bagian dari kerja pemenangan nasional,"" ujar Ida.Adapun beberapa anggota Dewan Perwakilan Rakyat perempuan yang terlibat, ujar Ida, yakni Irma Suryani Chaniago, Rieke Diah Pitaloka, Nihayatul Wafiroh, dan Eva Sundari. Selain itu, ujar Ida, ada juga tokoh-tokoh masyarakat yang akan diajak bergabung. ""Sedang digarap, kalau di tingkat provinsi, pimpinan ormas perempuan kami ajak bergabung, seperti ibu-ibu muslimah itu,"" ujar dia.Baca: Sah Jadi Gubernur, Edy Rahmayadi Belum Tentu Dukung PrabowoDi sisi lain, koalisi pendukung Prabowo Subianto-Sandiaga Uno juga bakal menyiapkan juru bicara yang fokus membicarakan masalah perempuan dan rumah tangga. Mereka menyebutnya sebagai tim juru bicara emak-emak.Sekretaris Jenderal Partai Amanat Nasional Eddy Soeparno menyebut tim juru bicara emak-emak ini dibentuk untuk menguatkan koalisi Prabowo - Sandiaga di Pemilihan Presiden atau Pilpres 2019.""Tim jubir emak-emak ini yang nanti berkeliling dan menyuarakan apa yang menjadi concern emak-emak sehari-hari,"" kata Eddy di Jalan Daksa I Nomor 10, Kebayoran Baru, Jakarta Selatan, Selasa, 4 September 2018.DEWI NURITA I BUDIARTI UTAMI PUTRI"
184	KPK Harap Jaksa Eksekutor Laporkan Status PNS Terpidana Korupsi - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Ketua Komisi Pemberantasan Korupsi atau KPK Agus Rahardjo berharap jaksa eksekutor melaporkan pegawai negeri sipil (PNS) yang telah berstatus terpidana kepada instansi tempat PNS tersebut bekerja. Ini terkait adanya ribuan terpidana korupsi yang masih berstatus PNS.Baca: Jika Memang Ada, KPK Minta Roy Suryo Kembalikan Barang Kemenpora""Kelihatannya setelah inkrah itu mestinya jaksa eksekutor memberikan informasi itu kepada instansi. Jaksanya kan sudah tahu bahwa ini sudah inkrah, mestinya langsung diberi tahu,"" katanya di Kompleks Istana Kepresidenan, Jakarta, Rabu, 5 September 2018.Agus menuturkan ke depan ia menyarankan agar penegak hukum segera menginformasikan kepada kementerian, lembaga, atau pemerintah daerah jika ada pegawainya yang telah berstatus terpidana.Sebelumnya, Kepala Badan Kepegawaian Negara (BKN) Bima Haria Wibisana mengatakan lembaganya mencatat 2.674 PNS yang menjadi koruptor. Dari jumlah itu sebanyak 317 sudah diberhentikan dengan tidak hormat namun sisanya, sebanyak 2.357 masih PNS aktif.Bima mengatakan koruptor yang masih berstatus PNS paling banyak berada di wilayah Provinsi Kepulauan Riau dan Sumatera Barat dengan total 351 PNS. Belum ada satu pun di antara mereka yang diberhentikan dengan tidak hormat.Baca: KPK Duga 22 Anggota DPRD Kota Malang Terima Gratifikasi Rp 5,8 MDi Provinsi Sumatera Utara terdapat 298 PNS aktif yang juga koruptor. Namun, baru 10 di antaranya yang diberhentikan. Sedangkan di Provinsi Bali, NTB, dan NTT ada 292 PNS koruptor yang belum diberhentikan dengan tidak hormat.Data itu muncul setelah BKN mendata ulang pegawai negeri sipil (PUPNS) pada 2015. BKN ingin mendapatkan data akurat dan terintegrasi untuk mendukung pengelolaan dan pengembangan sistem informasi kepegawaian. Hasilnya, ada 97 ribu PNS yang tidak mengisi PUPNS. Sebagian dari mereka tak mengisi daftar salah satunya karena dipenjara karena korupsi.Menurut Bima, data 2.357 koruptor yang tercatat sebagai PNS aktif itu telah diblokir untuk mencegah potensi kerugian negara. Mereka dipastikan tak akan lagi menerima hak dan tunjangan layaknya PNS aktif. Jumlah itu masih mungkin bertambah karena BKN masih memverifikasi dan memvalidasi tambahan data terkait PNS.AHMAD FAIZ | VINDRY FLORENTINCatatan Redaksi:Judul berita ini dikoreksi dari sebelumnya berjudul: ""Banyak Koruptor Masih PNS, KPK Duga Akibat Kesalahan Jaksa"".Koreksi dilakukan pada Kamis, 6 September 2018, pukul 14.53 WIB. Kami mohon maaf atas kesalahan ini. Terima kasih."
185	Sah Jadi Gubernur, Edy Rahmayadi Belum Tentu Dukung Prabowo - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Gubernur Sumatera Utara Edy Rahmayadi mengatakan belum tentu mendukung Ketua Umum Partai Gerindra Prabowo Subianto dalam pemilihan presiden 2019 meski partai itu pendukung utamanya dan wakilnya, Musa Rajekshah. Ia belum pasti pula bakal mendukung calon inkumben Presiden Joko Widodo atau Jokowi.  ""Siapa yang mau dan bisa memakmurkan Sumatera Utara, saya akan dukung ke sana,"" katanya seusai pelantikan di Kompleks Istana Kepresidenan, Jakarta, Rabu, 5 September 2018. Menurut mantan Panglima Komando Strategis Angkatan Darat ini, ia harus mempertimbangkan Sumatera Utara dalam menentukan sikap politiknya.Baca:Edy Rahmayadi Minta Pengamanan Pilkada Sumut ... Gerindra Curiga Isu Stroke untuk Menggembosi Edy Rahmayadi ...Ia belum bisa menentukan arah dukungannya saat ini lantaran kedua kubu belum ada yang mendekatinya. ""Nanti saya bicara dulu. Harus untuk kepentingan Sumatera Utara bukan untuk kepentingan Edy.""Dalam pemilihan gubernur Sumatera Utara, Edy Rahmayadi - Musa Rajekshah meraih 57,58 persen dukungan atau 3.291.137 suara. Keduanya diusung oleh Gerindra, PKS, PAN, Golkar, NasDem, Hanura, PBB, Demokrat, dan PKB.Baca: Sandiaga Uno Minta Edy Rahmayadi Ciptakan ... Edy Rahmayadi - Musa Rajekshah mampu mengalahkan lawannya, Djarot Saiful Hidayat-Sihar Sitorus yang diusung oleh PDIP, PPP dan PKPI yang meraih 2.424.960 suara atau 42,42 persen.Pemilihan presiden 2019 akan diikuti oleh pasangan Jokowi - Ma'ruf Amin dan Prabowo - Sandiaga. Jokowi - Ma'ruf diusung oleh PDIP, Golkar, PKB, PPP, NasDem, Hanura, PKPI, Perindo, dan PSI. Sedangkan Prabowo - Sandiaga didukung Gerindra, Demokrat, PKS, PAN, dan Berkarya."
186	Hari Pertama Jabat Gubernur, Ridwan Kamil Bikin Grup WhatsApp - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Gubernur Jawa Barat Ridwan Kamil mengatakan sudah menyiapkan sejumlah kegiatan di hari pertamanya menjabat sebagai gubernur, yang akan dimulai pada Kamis, 6 September 2018. ""Ya mulai besok saya bikin WhatsApp grup. Itu saja dulu,"" kata Ridwan Kamil di Istana Negara, Jakarta, Rabu, 5 September 2018.Baca: Ridwan Kamil Dilantik Jadi Gubernur Jawa Barat BesokPria yang akrab disapa Kang Emil itu menjelaskan, grup WhatsApp akan diisi oleh para wali kota, bupati, dan sekretaris daerah Jawa Barat. Menurut dia, membuat grup di aplikasi pesan itu untuk memudahkan koordinasi.""Kalau tidak perlu bertemu kenapa bertemu, begitu kira-kira. Yang paling penting urusan di Jawa Barat cepat selesai, terkoordinasi, dan beres,"" ujarnya.Adapun dari sisi kebijakan, mantan Wali Kota Bandung itu mengatakan, dalam 100 hari ke depan, akan meluncurkan program satu desa satu perusahaan, satu pesantren satu produk, program kesehatan, dan pariwisata. Ia memastikan akan ada banyak program unik dan spesial sampai Desember 2018.Baca: Kata Ridwan Kamil Soal Pelantikan Gubernur Jawa Barat DiundurHari ini, Ridwan Kamil dan Uu Ruzhanul Ulum resmi dilantik oleh Presiden Joko Widodo sebagai pasangan Gubernur dan Wakil Gubernur Jawa Barat periode 2018-2023.Berdasarkan rekapitulasi KPU Jawa Barat, pasangan Ridwan Kamil - Uu Ruzhanul Ulum memenangi Pilgub Jabar 2018. Pasangan Ridwan-Uu mendapatkan 7.226.254 suara atau unggul dengan torehan 32,88 persen.Pasangan Ridwan-Uu unggul dengan selisih 4,14 persen dari pesaing terdekatnya, yakni pasangan nomor urut tiga, Sudrajat-Ahmad Syaikhu, dengan raihan 6.317.465 suara atau setara dengan hitungan 28,74 persen."
187	Pengacara Jelaskan Muasal Barang Kemenpora di Rumah Roy Suryo - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Pengacara Roy Suryo, Tigor Simatupang, mengatakan barang-barang milik Kementerian Pemuda dan Olahraga atau Kemenpora sudah dikembalikan semua pada 2014. ""Barangnya sudah dikembaliin, lho. Terus sekarang diributin, apa maksudnya, kan gitu? Ada motif apa?"" ujarnya saat dihubungi, Selasa, 5 September 2018.Baca juga: Disebut Membawa Pulang Aset Kementerian, Roy Suryo: Itu FitnahSebelumnya beredar surat dari Kemenpora bernomor 513/SET.BIII/V/2018, yang dibuat pada 1 Mei 2018. Dalam surat itu, Sekretaris Kemenpora Gatot S. Dewa Broto meminta Roy Suryo mengembalikan barang milik negara sebanyak 3.226 unit. Tak ada penjelasan rinci mengenai barang-barang apa saja yang masih dibawa Roy Suryo dalam surat tersebut.Roy Suryo pernah menjadi Menteri Pemuda dan Olahraga pada 2013-2014. Menurut Tigor, setelah Roy Suryo tak menjabat Menpora pada 2014, ada barang-barang yang dikirimkan ke rumah kliennya di Yogyakarta. Tigor mengklaim barang-barang itu dikirim pihak Kemenpora. Saat barang dikirim, Roy Suryo, kata dia, sedang tidak berada di Yogyakarta.""Setelah Pak Roy pulang ke Jogja, dia lihat barang bertumpuk-tumpuk di rumahnya,"" ucapnya. Politikus Demokrat itu pun bertanya pada keluarganya mengenai asal barang tersebut. Menurut Tigor, Roy mendapat penjelasan bahwa itu barang dari Kemenpora. ""Ah, kembaliin. Ini bukan barang saya. Kembaliin ke Kemenpora,"" tuturnya menirukan ucapan Roy Suryo.Menurut Tigor, saat itu, barang-barang tersebut pun dikembalikan. Tigor juga mengatakan Roy Suryo hingga hari ini belum pernah menerima surat permintaan pengembalian barang dari Kemenpora tersebut. ""Itu satu hal yang aneh gitu, ya, kan? Surat belum diterima, dia udah sebar di medsos (media sosial). Itu kan itikad enggak baik dari Kemenpora, kan?"" katanya.Baca juga: Lagi, Kemenpora Surati Roy Suryo Soal Pengembalian Barang NegaraSebelumnya, Gatot S. Dewa Broto menuturkan suratnya kepada Roy Suryo tidak bertujuan menjatuhkan martabat dan nama yang bersangkutan.""Yang jelas, surat itu asli dari saya. Tapi saya kan tidak yang memunculkan ke ranah publik, dan saya tidak ada tujuan itu,"" ujarnya saat dihubungi Tempo, Rabu, 5 September 2018."
188	Viktor Laiskodat Izinkan #2019GantiPresiden di NTT, Syaratnya... - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Gubernur Nusa Tenggara Timur Viktor Laiskodat mempersilakan deklarasi #2019GantiPresiden diadakan di wilayah kerjanya. Syaratnya harus mendapatkan izin dari kepolisian. ""Kalau kepolisian mengizinkan, ya kami go ahead,"" katanya di Kompleks Istana Kepresidenan, Jakarta, Rabu, 5 September 2018.Ia membantah jika Kepala Badan Kesatuan Bangsa dan Politik (Kesbangpol) Provinsi NTT melarang gerakan #2019GantiPresiden.Baca:Pembaca Tempo.co Tidak Setuju Gerakan #2019GantiPresiden ...Survei: Gerakan #2019GantiPresiden Makin ... Menurut Viktor, pada dasarnya pemerintah tidak melarang gerakan #2019GantiPresiden asalkan mendapat izin. Gerakan semacam ini, kata dia, adalah hal yang lumrah. ""Kalau 2019 Prabowo menang, kan ganti presiden. Tapi kalau Jokowi menang, kan enggak. Gitu aja, simpel aja,"" ujar dia.Sebelumnya, dilansir dari Antara, Kepala Kesbangpol NTT Sisilian Sona mengatakan gerakan #2019gantipresiden dinyatakan sebagai kegiatan yang dilarang. Jika ada pihak yang nekat melakukan gerakan itu bakal berhadapan dengan aparat keamanan.Baca: BIN Sebut Gagasan Khilafah Hidup di ...Sisilian mengklaim Kepala Kepolisian Jenderal Tito Karnavian sudah menyatakan bahwa gerakan #2019GantiPresiden dilarang karena tidak boleh ada aktivitas itu di NTT.Larangan itu disampaikan Sisilian berkaitan dengan rencana Presidium Gerakan #2019GantiPresiden, Hajenang yang akan menggelar deklarasi di Manggarai Barat, Pulau Flores pada 10 November 2018.Simak: Inisiator: Semakin Ditekan, #2019GantiPresiden ...  "
189	Gubernur Ganjar Pranowo Bakal Undang Ustad Abdul Somad - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Gubernur Jawa Tengah Ganjar Pranowo mempertanyakan siapa yang melarang kedatangan Ustad Abdul Somad ke wilayahnya. Menurut dia, Jawa Tengah terbuka menyambut kedatangan mubaligh tersebut. Bahkan, Ganjar mengatakan Abdul Somad, pernah memberi siramana rohani di Semarang.Baca: Abdul Somad Batal Ceramah di Malang, Panitia: Tidak Ada Ancaman""Saya masih tanya yang batalin siapa. Di Semarang kemaren datang, kok. Aman. Pernah datang ke Unissula (Universitas Islam Sultan Agung) oke-oke saja,"" kata Ganjar Pranowo sesuai dilantik sebagai gubernur oleh Presiden Joko Widodo atau Jokowi di Kompleks Istana Kepresidenan, Jakarta, Rabu, 5 September 2018.Ganjar meminta semua pihak, baik pendukung Jokowi atau Prabowo Subianto, tidak saling memprovokasi satu sama lain. Sebab, hal tersebut bisa menyebabkan perpecahan di tengah masyarakat. Ia meminta publik meniru Jokowi dan Prabowo yang mau berpelukan saat menyaksikan pertandingan pencak silat dalam ajang Asian Games 2018, beberapa waktu lalu.Terkait batalnya ceramah Abdul Somad di Jawa Tengah, Ganjar menyatakan siap membuka ruang dialog bersama pihak yang menolak juru dakwah asal Sumatera Utara itu. Malahan, Ganjar siap mengundang Abdul Somad datang ke Jawa Tengah untuk mengobrol.Sebelumnya, Somad mengaku terpaksa membatalkan agenda tausiyahnya di sejumlah daerah. Melalui akun Instagram miliknya, @ustadzabdulsomad, Somad menyampaikan sejumlah pertimbangan. Juru dakwah ini mengatakan memperoleh banyak informasi soal organisasi yang melarang ia ceramah. Ia mengatakan khawatir penolakan ini bisa menimbulkan gesekan ketika ceramah berlangsung.Baca juga: Ustad Abdul Somad Diintimidasi, Begini Imbauan Menteri AgamaPertama ia menduga terjadi ancaman dan intimidasi terhadap tausiyah di berbagai daerah seperti di Grobogan, Kudus, Jepara, dan Semarang. Hal ini, kata dia, membuat beban panitia bertambah berat dan mempengaruhi psikologisnya serta para jamaah. ""Maka saya membatalkan beberapa janji di Jawa Timur, Jawa Tengah, Yogyakarta,"" kata Abdul Somad, Senin, 3 September 2018."
190	Diminta Gabung Tim Kampanye Jokowi, Ini Jawaban Ridwan Kamil - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Gubernur Jawa Barat Ridwan Kamil memastikan dukungannya kepada calon presiden Joko Widodo atau Jokowi, di pemilihan presiden 2019. ""2019 saya dukung Pak Jokowi. Sudah clear. Tidak usah ditanyakan lagi,"" kata Ridwan Kamil di Istana Negara, Jakarta, Rabu, 5 September 2018.Baca juga: Menang Pilgub Jabar, Ridwan Kamil Akan Membentuk Tim TransisiMantan Wali Kota Bandung itu mengatakan akan mengikuti aturan terlebih dulu untuk bergabung dalam tim kampanye nasional Jokowi - Ma'ruf. Ia mengatakan, jika ada aturan yang melarang kepala daerah masuk dalam struktur tim kampanye, maka ia tidak bisa memberikan dukungan secara formal.Namun, ia menilai kepala daerah yang bergabung dalam tim kampanye calon presiden tidak akan melanggar aturan. Pasalnya, Ridwan Kamil melihat pengalaman Gubernur Jawa Barat sebelumnya, Ahmad Heryawan, pernah menjadi tim sukses Prabowo Subianto.""Pak Aher ketua timsesnya Pak Prabowo kan. Kalau tidak melanggar aturan tentunya ini hak politik. Tidak masalah,"" ujarnya.Ketua Umum Partai Kebangkitan Bangsa Muhaimin Iskandar sebelumnya memastikan nama Gubernur Jawa Barat Ridwan Kamil masuk dalam struktur tim kampanye nasional Jokowi - Ma'ruf. Muhaimin mengatakan sosok Ridwan Kamil sangat dibutuhkan dalam struktur tim kampanye nasional sebagai pendorong opini dan penggerak masyarakat.Baca juga: Menang Pilgub Jabar, Ridwan Kamil Sudah Punya Program 100 HariSelain Ridwan Kamil, partai pengusung Jokowi - Ma'ruf juga akan mengajak Gubernur Jawa Timur terpilih, Khofifah Indar Parawansa. Sejauh ini, sejumlah kepala daerah yang telah menyatakan dukungan kepada Jokowi di pilpres 2019 adalah Ganjar Pranowo dan Lukas Enembe."
191	MA Tak Bisa Mempercepat Uji Materi PKPU Soal Bacaleg Koruptor - nasional Tempo.co	"	 TEMPO.CO, Jakarta-Juru Bicara Mahkamah Agung (MA) Suhadi mengatakan lembaganya tidak bisa mempercepat proses permohonan uji materi Peraturan Komisi Pemilihan Umum (PKPU) Nomor 20 Tahun 2018 tentang larangan mantan narapidana kasus narkoba, pelaku kejahatan seksual terhadap anak dan koruptor menjadi calon legislator.""Tidak bisa dipercepat, kami harus menunggu sampai perkara yang menyangkut UU Nomor 7 tahun 2017 tentang Pemilu diputus di Mahkamah Konstitusi (MK),"" ujar Suhadi kepada Tempo, Rabu, 5 September 2018.Baca: Wiranto Minta MA Percepat Uji Materi PKPU Eks Napi Korupsi NyalegPernyataan Suhadi menanggapi permintaan Menteri Koordinator Politik Hukum dan Keamanan Wiranto agar MA mempercepat keputusannya, apakah Peraturan KPU ditolak atau dibenarkan. Menurut Suhadi proses perkara PKPU  sedang diberhentikan sementara menunggu putusan UU Pemilu diuji di MK. ""Ada 12 perkara soal caleg mantan koruptor itu, satu pun belum bisa ditangani karena sudah diperintahkan oleh ketua kamar untuk dihentikan sementara sampai perkara yang menyangkut UU 7/2017 diselesaikan di MK,"" ujar Suhadi.Polemik bermula saat KPU menerbitkan peraturan Nomor 20 Tahun 2018 yang melarang mantan narapidana narkoba, pelaku kejahatan seksual terhadap anak, dan mantan koruptor menjadi calon legislator. KPU mencoret bakal calon legislator yang diajukan partai politik jika terbukti pernah terlibat salah satu dari tiga kasus itu.Simak: KPU Ajukan Dua Permintaan untuk Bawaslu soal Bacaleg Eks KoruptorPeraturan KPU itu digugat ke Mahkamah Agung. Namun sebelum perkaranya disidangkan, sebanyak 12 Badan Pengawas Pemilu (Bawaslu) daerah menyatakan 14 mantan koruptor lolos jadi calon legislator.Bawaslu meminta KPU melaksanakan putusan tersebut. Menurut Bawaslu, melarang mantan narapidana ikut pemilihan umum sama dengan melanggar hak mereka. Dalam Pasal 28 huruf J UUD 1945 disebutkan setiap warga negara memiliki kesempatan untuk maju dalam pemilu.Wiranto menilai tak ada yang salah dalam polemik itu. KPU di satu sisi ingin memberantas korupsi, sedangkan Bawaslu dinilai bertindak berdasarkan hukum yang berlaku. Untuk itu, dia menyerahkan keputusan kepada MA. KPU dan Bawaslu pun sepakat menunggu hasil persidangan. Keputusan itu diambil saat kedua lembaga itu rapat koordinasi bersama serta Dewan Kehormatan Penyelenggaraan Pemilu (DPKP)."
